Frame number,Milliseconds,
1307,43585.0,
1308,43618.33333333334,
1309,43651.66666666667,
1310,43685.0,
1311,43718.333333333336,
1312,43751.66666666667,
1313,43785.00000000001,
1314,43818.333333333336,
1315,43851.666666666664,
1316,43885.00000000001,
1317,43918.333333333336,
1318,43951.66666666667,
1319,43985.0,
1320,44018.333333333336,
1321,44051.66666666667,
1322,44085.0,
1323,44118.33333333334,
1324,44151.66666666667,
1325,44185.0,
1326,44218.333333333336,
1327,44251.66666666667,
1328,44285.00000000001,
1329,44318.333333333336,
1330,44351.666666666664,
1331,44385.00000000001,
1332,44418.333333333336,
1333,44451.66666666667,
1334,44485.0,
1335,44518.333333333336,
1336,44551.66666666667,
1337,44585.0,
1338,44618.33333333334,
1339,44651.66666666667,
1340,44685.0,
1341,44718.333333333336,
1342,44751.66666666667,
1343,44785.00000000001,
1344,44818.333333333336,
1345,44851.666666666664,
1346,44885.00000000001,
1347,44918.333333333336,
1348,44951.66666666667,
1349,44985.0,
1350,45018.333333333336,
1351,45051.66666666667,
1352,45085.0,
1353,45118.33333333334,
1354,45151.66666666667,
1355,45185.0,
1356,45218.333333333336,
1357,45251.66666666667,
1358,45285.00000000001,
1359,45318.333333333336,
1360,45351.666666666664,
1361,45385.00000000001,
1362,45418.333333333336,
1363,45451.66666666667,
1364,45485.0,
1365,45518.333333333336,
1366,45551.66666666667,
1367,45585.0,
1368,45618.33333333334,
1369,45651.66666666667,
1370,45685.0,
1371,45718.333333333336,
1372,45751.66666666667,
1373,45785.00000000001,
1374,45818.333333333336,
1375,45851.666666666664,
1376,45885.00000000001,
1377,45918.333333333336,
1378,45951.66666666667,
1379,45985.0,
1380,46018.333333333336,
1381,46051.66666666667,
1382,46085.0,
1383,46118.33333333334,
1384,46151.66666666667,
1385,46185.0,
1386,46218.333333333336,
1387,46253.333333333336,
1388,46286.66666666667,
1389,46320.0,
1390,46353.333333333336,
1391,46386.66666666667,
1392,46420.0,
1393,46453.333333333336,
1394,46486.66666666667,
1395,46520.0,
1396,46553.333333333336,
1397,46586.66666666667,
1398,46620.00000000001,
1399,46653.333333333336,
1400,46686.666666666664,
1401,46720.00000000001,
1402,46753.333333333336,
1403,46786.66666666667,
1404,46820.0,
1405,46853.333333333336,
1406,46886.66666666667,
1407,46920.0,
1408,46953.333333333336,
1409,46986.66666666667,
1410,47020.0,
1411,47053.333333333336,
1412,47086.66666666667,
1413,47120.00000000001,
1414,47153.333333333336,
1415,47186.666666666664,
1416,47220.00000000001,
1417,47253.333333333336,
1418,47286.66666666667,
1419,47320.0,
1420,47353.333333333336,
1421,47386.66666666667,
1422,47420.0,
1423,47453.333333333336,
1424,47486.66666666667,
1425,47520.0,
1426,47553.333333333336,
1427,47586.66666666667,
1428,47620.00000000001,
1429,47653.333333333336,
1430,47686.666666666664,
1431,47720.00000000001,
1432,47753.333333333336,
1433,47786.66666666667,
1434,47820.0,
1435,47853.333333333336,
1436,47886.66666666667,
1437,47920.0,
1438,47953.333333333336,
1439,47986.66666666667,
1440,48020.0,
1441,48053.333333333336,
1442,48086.66666666667,
1443,48120.00000000001,
1444,48153.333333333336,
1445,48186.666666666664,
1446,48220.00000000001,
1447,48253.333333333336,
1448,48286.66666666667,
1449,48320.0,
1450,48353.333333333336,
1451,48386.66666666667,
1452,48420.0,
1453,48453.333333333336,
1454,48486.66666666667,
1455,48520.0,
1456,48553.333333333336,
1457,48586.66666666667,
1458,48620.00000000001,
1459,48653.333333333336,
1460,48686.666666666664,
1461,48720.00000000001,
1462,48753.333333333336,
1463,48786.66666666667,
1464,48820.0,
1465,48853.333333333336,
1466,48886.66666666667,
1467,48920.0,
1468,48953.333333333336,
1469,48986.66666666667,
1470,49020.0,
1471,49053.333333333336,
1472,49086.66666666667,
1473,49120.00000000001,
1474,49153.333333333336,
1475,49186.666666666664,
1476,49220.00000000001,
1477,49253.333333333336,
1478,49286.66666666667,
1479,49320.0,
1480,49353.333333333336,
1481,49386.66666666667,
1482,49420.0,
1483,49453.333333333336,
1484,49486.66666666667,
1485,49520.0,
1486,49553.333333333336,
1487,49586.66666666667,
1488,49620.00000000001,
1489,49653.333333333336,
1490,49686.666666666664,
1491,49720.00000000001,
1492,49753.333333333336,
1493,49786.66666666667,
1494,49820.0,
1495,49853.333333333336,
1496,49886.66666666667,
1497,49920.0,
1498,49953.333333333336,
1499,49986.66666666667,
1500,50020.0,
1501,50053.333333333336,
1502,50086.66666666667,
1503,50120.00000000001,
1504,50153.333333333336,
1505,50186.666666666664,
1506,50220.00000000001,
1507,50253.333333333336,
1508,50286.66666666667,
1509,50321.66666666667,
1510,50355.00000000001,
1511,50388.333333333336,
1512,50421.666666666664,
1513,50455.00000000001,
1514,50488.333333333336,
1515,50521.66666666667,
1516,50555.0,
1517,50588.333333333336,
1518,50621.66666666667,
1519,50655.0,
1520,50688.33333333334,
1521,50721.66666666667,
1522,50755.0,
1523,50788.333333333336,
1524,50821.66666666667,
1525,50855.00000000001,
1526,50888.333333333336,
1527,50921.666666666664,
1528,50955.00000000001,
1529,50988.333333333336,
1530,51021.66666666667,
1531,51055.00000000001,
1532,51088.333333333336,
1533,51121.66666666667,
1534,51155.0,
1535,51188.33333333334,
1536,51221.66666666667,
1537,51255.0,
1538,51288.333333333336,
1539,51321.66666666667,
1540,51355.00000000001,
1541,51388.333333333336,
1542,51421.666666666664,
1543,51455.00000000001,
1544,51488.333333333336,
1545,51521.66666666667,
1546,51555.00000000001,
1547,51588.333333333336,
1548,51621.66666666667,
1549,51655.0,
1550,51688.33333333334,
1551,51721.66666666667,
1552,51755.0,
1553,51788.333333333336,
1554,51821.66666666667,
1555,51855.00000000001,
1556,51888.333333333336,
1557,51921.666666666664,
1558,51955.00000000001,
1559,51988.333333333336,
1560,52021.66666666667,
1561,52055.00000000001,
1562,52088.333333333336,
1563,52121.66666666667,
1564,52155.0,
1565,52188.33333333334,
1566,52221.66666666667,
1567,52255.0,
1568,52288.333333333336,
1569,52321.66666666667,
1570,52355.00000000001,
1571,52388.333333333336,
1572,52421.666666666664,
1573,52455.00000000001,
1574,52488.333333333336,
1575,52521.66666666667,
1576,52555.00000000001,
1577,52588.333333333336,
1578,52621.66666666667,
1579,52655.0,
1580,52688.33333333334,
1581,52721.66666666667,
1582,52755.0,
1583,52788.333333333336,
1584,52821.66666666667,
1585,52855.00000000001,
1586,52888.333333333336,
1587,52921.666666666664,
1588,52955.00000000001,
1589,52988.333333333336,
1590,53021.66666666667,
1591,53055.00000000001,
1592,53088.333333333336,
1593,53121.66666666667,
1594,53155.0,
1595,53188.33333333334,
1596,53221.66666666667,
1597,53255.0,
1598,53288.333333333336,
1599,53321.66666666667,
1600,53355.00000000001,
1601,53388.333333333336,
1602,53421.666666666664,
1603,53455.00000000001,
1604,53488.333333333336,
1605,53521.66666666667,
1606,53555.00000000001,
1607,53588.333333333336,
1608,53621.66666666667,
1609,53655.0,
1610,53688.33333333334,
1611,53721.66666666667,
1612,53755.0,
1613,53788.333333333336,
1614,53821.66666666667,
1615,53855.00000000001,
1616,53888.333333333336,
1617,53921.666666666664,
1618,53955.00000000001,
1619,53988.333333333336,
1620,54021.66666666667,
1621,54055.00000000001,
1622,54088.333333333336,
1623,54121.66666666667,
1624,54155.0,
1625,54188.33333333334,
1626,54221.66666666667,
1627,54255.0,
1628,54288.333333333336,
1629,54323.333333333336,
1630,54356.66666666667,
1631,54390.0,
1632,54423.333333333336,
1633,54456.66666666667,
1634,54490.0,
1635,54523.333333333336,
1636,54556.66666666667,
1637,54590.0,
1638,54623.333333333336,
1639,54656.66666666667,
1640,54690.00000000001,
1641,54723.333333333336,
1642,54756.666666666664,
1643,54790.00000000001,
1644,54823.333333333336,
1645,54856.66666666667,
1646,54890.0,
1647,54923.333333333336,
1648,54956.66666666667,
1649,54990.0,
1650,55023.333333333336,
1651,55056.66666666667,
1652,55090.0,
1653,55123.333333333336,
1654,55156.66666666667,
1655,55190.00000000001,
1656,55223.333333333336,
1657,55256.666666666664,
1658,55290.00000000001,
1659,55323.333333333336,
1660,55356.66666666667,
1661,55390.0,
1662,55423.333333333336,
1663,55456.66666666667,
1664,55490.0,
1665,55523.333333333336,
1666,55556.66666666667,
1667,55590.0,
1668,55623.333333333336,
1669,55656.66666666667,
1670,55690.00000000001,
1671,55723.333333333336,
1672,55756.666666666664,
1673,55790.00000000001,
1674,55823.333333333336,
1675,55856.66666666667,
1676,55890.0,
1677,55923.333333333336,
1678,55956.66666666667,
1679,55990.0,
1680,56023.333333333336,
1681,56056.66666666667,
1682,56090.0,
1683,56123.333333333336,
1684,56156.66666666667,
1685,56190.00000000001,
1686,56223.333333333336,
1687,56256.666666666664,
1688,56290.00000000001,
1689,56323.333333333336,
1690,56356.66666666667,
1691,56390.0,
1692,56423.333333333336,
1693,56456.66666666667,
1694,56490.0,
1695,56523.333333333336,
1696,56556.66666666667,
1697,56590.0,
1698,56623.333333333336,
1699,56656.66666666667,
1700,56690.00000000001,
1701,56723.333333333336,
1702,56756.666666666664,
1703,56790.00000000001,
1704,56823.333333333336,
1705,56856.66666666667,
1706,56890.0,
1707,56923.333333333336,
1708,56956.66666666667,
1709,56990.0,
1710,57023.33333333334,
1711,57056.66666666667,
1712,57090.0,
1713,57123.333333333336,
1714,57156.66666666667,
1715,57190.00000000001,
1716,57223.333333333336,
1717,57256.666666666664,
1718,57290.00000000001,
1719,57323.333333333336,
1720,57356.66666666667,
1721,57390.0,
1722,57423.333333333336,
1723,57456.66666666667,
1724,57490.0,
1725,57523.33333333334,
1726,57556.66666666667,
1727,57590.0,
1728,57623.333333333336,
1729,57656.66666666667,
1730,57690.00000000001,
1731,57723.333333333336,
1732,57756.666666666664,
1733,57790.00000000001,
1734,57823.333333333336,
1735,57856.66666666667,
1736,57890.0,
1737,57923.333333333336,
1738,57956.66666666667,
1739,57990.0,
1740,58023.33333333334,
1741,58056.66666666667,
1742,58090.0,
1743,58123.333333333336,
1744,58156.66666666667,
1745,58190.00000000001,
1746,58223.333333333336,
1747,58256.666666666664,
1748,58290.00000000001,
1749,58325.0,
1750,58358.333333333336,
1751,58391.66666666667,
1752,58425.00000000001,
1753,58458.333333333336,
1754,58491.666666666664,
1755,58525.00000000001,
1756,58558.333333333336,
1757,58591.66666666667,
1758,58625.00000000001,
1759,58658.333333333336,
1760,58691.66666666667,
1761,58725.0,
1762,58758.33333333334,
1763,58791.66666666667,
1764,58825.0,
1765,58858.333333333336,
1766,58891.66666666667,
1767,58925.00000000001,
1768,58958.333333333336,
1769,58991.666666666664,
1770,59025.00000000001,
1771,59058.333333333336,
1772,59091.66666666667,
1773,59125.00000000001,
1774,59158.333333333336,
1775,59191.66666666667,
1776,59225.0,
1777,59258.33333333334,
1778,59291.66666666667,
1779,59325.0,
1780,59358.333333333336,
1781,59391.66666666667,
1782,59425.00000000001,
1783,59458.333333333336,
1784,59491.666666666664,
1785,59525.00000000001,
1786,59558.333333333336,
1787,59591.66666666667,
1788,59625.00000000001,
1789,59658.333333333336,
1790,59691.66666666667,
1791,59725.0,
1792,59758.33333333334,
1793,59791.66666666667,
1794,59825.0,
1795,59858.333333333336,
1796,59891.66666666667,
1797,59925.00000000001,
1798,59958.333333333336,
1799,59991.666666666664,
1800,60025.00000000001,
1801,60058.333333333336,
1802,60091.66666666667,
1803,60125.00000000001,
1804,60158.333333333336,
1805,60191.66666666667,
1806,60225.0,
1807,60258.33333333334,
1808,60291.66666666667,
1809,60325.0,
1810,60358.333333333336,
1811,60391.66666666667,
1812,60425.00000000001,
1813,60458.333333333336,
1814,60491.666666666664,
1815,60525.00000000001,
1816,60558.333333333336,
1817,60591.66666666667,
1818,60625.00000000001,
1819,60658.333333333336,
1820,60691.66666666667,
1821,60725.0,
1822,60758.33333333334,
1823,60791.66666666667,
1824,60825.0,
1825,60858.333333333336,
1826,60891.66666666667,
1827,60925.00000000001,
1828,60958.333333333336,
1829,60991.666666666664,
1830,61025.00000000001,
1831,61058.333333333336,
1832,61091.66666666667,
1833,61125.00000000001,
1834,61158.333333333336,
1835,61191.66666666667,
1836,61225.0,
1837,61258.33333333334,
1838,61291.66666666667,
1839,61325.0,
1840,61358.333333333336,
1841,61391.66666666667,
1842,61425.00000000001,
1843,61458.333333333336,
1844,61491.666666666664,
1845,61525.00000000001,
1846,61558.333333333336,
1847,61591.66666666667,
1848,61625.00000000001,
1849,61658.333333333336,
1850,61691.66666666667,
1851,61725.0,
1852,61758.33333333334,
1853,61791.66666666667,
1854,61825.0,
1855,61858.333333333336,
1856,61891.66666666667,
1857,61925.00000000001,
1858,61958.333333333336,
1859,61991.666666666664,
1860,62025.00000000001,
1861,62058.333333333336,
1862,62091.66666666667,
1863,62125.00000000001,
1864,62158.333333333336,
1865,62191.66666666667,
1866,62225.0,
1867,62258.33333333334,
1868,62291.66666666667,
1869,62325.0,
1870,62360.00000000001,
1871,62393.333333333336,
1872,62426.66666666667,
1873,62460.0,
1874,62493.33333333334,
1875,62526.66666666667,
1876,62560.0,
1877,62593.33333333334,
1878,62626.66666666667,
1879,62660.00000000001,
1880,62693.333333333336,
1881,62726.66666666667,
1882,62760.00000000001,
1883,62793.333333333336,
1884,62826.66666666667,
1885,62860.00000000001,
1886,62893.333333333336,
1887,62926.66666666667,
1888,62960.0,
1889,62993.33333333334,
1890,63026.66666666667,
1891,63060.0,
1892,63093.33333333334,
1893,63126.66666666667,
1894,63160.00000000001,
1895,63193.333333333336,
1896,63226.66666666667,
1897,63260.00000000001,
1898,63293.333333333336,
1899,63326.66666666667,
1900,63360.00000000001,
1901,63393.333333333336,
1902,63426.66666666667,
1903,63460.0,
1904,63493.33333333334,
1905,63526.66666666667,
1906,63560.0,
1907,63593.33333333334,
1908,63626.66666666667,
1909,63660.00000000001,
1910,63693.333333333336,
1911,63726.66666666667,
1912,63760.00000000001,
1913,63793.333333333336,
1914,63826.66666666667,
1915,63860.00000000001,
1916,63893.333333333336,
1917,63926.66666666667,
1918,63960.0,
1919,63993.33333333334,
1920,64026.66666666667,
1921,64060.0,
1922,64093.333333333336,
1923,64126.666666666664,
1924,64160.00000000001,
1925,64193.33333333334,
1926,64226.66666666667,
1927,64260.00000000001,
1928,64293.333333333336,
1929,64326.66666666667,
1930,64360.0,
1931,64393.33333333333,
1932,64426.66666666668,
1933,64460.00000000001,
1934,64493.33333333334,
1935,64526.66666666667,
1936,64560.0,
1937,64593.333333333336,
1938,64626.666666666664,
1939,64660.00000000001,
1940,64693.33333333334,
1941,64726.66666666667,
1942,64760.00000000001,
1943,64793.333333333336,
1944,64826.66666666667,
1945,64860.0,
1946,64893.33333333333,
1947,64926.66666666668,
1948,64960.00000000001,
1949,64993.33333333334,
1950,65026.66666666667,
1951,65060.0,
1952,65093.333333333336,
1953,65126.666666666664,
1954,65160.00000000001,
1955,65193.33333333334,
1956,65226.66666666667,
1957,65260.00000000001,
1958,65293.333333333336,
1959,65326.66666666667,
1960,65360.0,
1961,65393.33333333333,
1962,65426.66666666668,
1963,65460.00000000001,
1964,65493.33333333334,
1965,65526.66666666667,
1966,65560.0,
1967,65593.33333333333,
1968,65626.66666666667,
1969,65660.00000000001,
1970,65693.33333333334,
1971,65726.66666666667,
1972,65760.0,
1973,65793.33333333334,
1974,65826.66666666667,
1975,65860.0,
1976,65893.33333333333,
1977,65926.66666666667,
1978,65960.00000000001,
1979,65993.33333333334,
1980,66026.66666666667,
1981,66060.0,
1982,66093.33333333333,
1983,66126.66666666667,
1984,66160.00000000001,
1985,66193.33333333334,
1986,66226.66666666667,
1987,66260.0,
1988,66293.33333333334,
1989,66326.66666666667,
1990,66360.0,
1991,66395.00000000001,
1992,66428.33333333334,
1993,66461.66666666667,
1994,66495.0,
1995,66528.33333333334,
1996,66561.66666666667,
1997,66595.0,
1998,66628.33333333334,
1999,66661.66666666667,
2000,66695.00000000001,
2001,66728.33333333334,
2002,66761.66666666667,
2003,66795.0,
2004,66828.33333333333,
2005,66861.66666666667,
2006,66895.00000000001,
2007,66928.33333333334,
2008,66961.66666666667,
2009,66995.0,
2010,67028.33333333334,
2011,67061.66666666667,
2012,67095.0,
2013,67128.33333333334,
2014,67161.66666666667,
2015,67195.00000000001,
2016,67228.33333333334,
2017,67261.66666666667,
2018,67295.0,
2019,67328.33333333333,
2020,67361.66666666667,
2021,67395.00000000001,
2022,67428.33333333334,
2023,67461.66666666667,
2024,67495.0,
2025,67528.33333333334,
2026,67561.66666666667,
2027,67595.0,
2028,67628.33333333334,
2029,67661.66666666667,
2030,67695.00000000001,
2031,67728.33333333334,
2032,67761.66666666667,
2033,67795.0,
2034,67828.33333333333,
2035,67861.66666666667,
2036,67895.00000000001,
2037,67928.33333333334,
2038,67961.66666666667,
2039,67995.0,
2040,68028.33333333334,
2041,68061.66666666667,
2042,68095.0,
2043,68128.33333333334,
2044,68161.66666666667,
2045,68195.00000000001,
2046,68228.33333333334,
2047,68261.66666666667,
2048,68295.0,
2049,68328.33333333333,
2050,68361.66666666667,
2051,68395.00000000001,
2052,68428.33333333334,
2053,68461.66666666667,
2054,68495.0,
2055,68528.33333333334,
2056,68561.66666666667,
2057,68595.0,
2058,68628.33333333334,
2059,68661.66666666667,
2060,68695.00000000001,
2061,68728.33333333334,
2062,68761.66666666667,
2063,68795.0,
2064,68828.33333333333,
2065,68861.66666666667,
2066,68895.00000000001,
2067,68928.33333333334,
2068,68961.66666666667,
2069,68995.0,
2070,69028.33333333334,
2071,69061.66666666667,
2072,69095.0,
2073,69128.33333333334,
2074,69161.66666666667,
2075,69195.00000000001,
2076,69228.33333333334,
2077,69261.66666666667,
2078,69295.0,
2079,69328.33333333333,
2080,69361.66666666667,
2081,69395.00000000001,
2082,69428.33333333334,
2083,69461.66666666667,
2084,69495.0,
2085,69528.33333333334,
2086,69561.66666666667,
2087,69595.0,
2088,69628.33333333334,
2089,69661.66666666667,
2090,69695.00000000001,
2091,69728.33333333334,
2092,69761.66666666667,
2093,69795.0,
2094,69828.33333333333,
2095,69861.66666666667,
2096,69895.00000000001,
2097,69928.33333333334,
2098,69961.66666666667,
2099,69995.0,
2100,70028.33333333334,
2101,70061.66666666667,
2102,70095.0,
2103,70128.33333333334,
2104,70161.66666666667,
2105,70195.00000000001,
2106,70228.33333333334,
2107,70261.66666666667,
2108,70295.0,
2109,70328.33333333333,
2110,70361.66666666667,
2111,70395.00000000001,
2112,70430.0,
2113,70463.33333333334,
2114,70496.66666666667,
2115,70530.0,
2116,70563.33333333333,
2117,70596.66666666667,
2118,70630.00000000001,
2119,70663.33333333334,
2120,70696.66666666667,
2121,70730.0,
2122,70763.33333333333,
2123,70796.66666666667,
2124,70830.0,
2125,70863.33333333334,
2126,70896.66666666667,
2127,70930.0,
2128,70963.33333333334,
2129,70996.66666666667,
2130,71030.0,
2131,71063.33333333333,
2132,71096.66666666667,
2133,71130.00000000001,
2134,71163.33333333334,
2135,71196.66666666667,
2136,71230.0,
2137,71263.33333333333,
2138,71296.66666666667,
2139,71330.0,
2140,71363.33333333334,
2141,71396.66666666667,
2142,71430.0,
2143,71463.33333333334,
2144,71496.66666666667,
2145,71530.0,
2146,71563.33333333333,
2147,71596.66666666667,
2148,71630.00000000001,
2149,71663.33333333334,
2150,71696.66666666667,
2151,71730.0,
2152,71763.33333333333,
2153,71796.66666666667,
2154,71830.0,
2155,71863.33333333334,
2156,71896.66666666667,
2157,71930.0,
2158,71963.33333333334,
2159,71996.66666666667,
2160,72030.0,
2161,72063.33333333333,
2162,72096.66666666667,
2163,72130.00000000001,
2164,72163.33333333334,
2165,72196.66666666667,
2166,72230.0,
2167,72263.33333333333,
2168,72296.66666666667,
2169,72330.0,
2170,72363.33333333334,
2171,72396.66666666667,
2172,72430.0,
2173,72463.33333333334,
2174,72496.66666666667,
2175,72530.0,
2176,72563.33333333333,
2177,72596.66666666667,
2178,72630.00000000001,
2179,72663.33333333334,
2180,72696.66666666667,
2181,72730.0,
2182,72763.33333333333,
2183,72796.66666666667,
2184,72830.0,
2185,72863.33333333334,
2186,72896.66666666667,
2187,72930.0,
2188,72963.33333333334,
2189,72996.66666666667,
2190,73030.0,
2191,73063.33333333333,
2192,73096.66666666667,
2193,73130.00000000001,
2194,73163.33333333334,
2195,73196.66666666667,
2196,73230.0,
2197,73263.33333333333,
2198,73296.66666666667,
2199,73330.0,
2200,73363.33333333334,
2201,73396.66666666667,
2202,73430.0,
2203,73463.33333333334,
2204,73496.66666666667,
2205,73530.0,
2206,73563.33333333333,
2207,73596.66666666667,
2208,73630.00000000001,
2209,73663.33333333334,
2210,73696.66666666667,
2211,73730.0,
2212,73763.33333333333,
2213,73796.66666666667,
2214,73830.0,
2215,73863.33333333334,
2216,73896.66666666667,
2217,73930.0,
2218,73963.33333333334,
2219,73996.66666666667,
2220,74030.0,
2221,74063.33333333333,
2222,74096.66666666667,
2223,74130.00000000001,
2224,74163.33333333334,
2225,74196.66666666667,
2226,74230.0,
2227,74263.33333333333,
2228,74296.66666666667,
2229,74330.0,
2230,74363.33333333334,
2231,74396.66666666667,
2232,74431.66666666667,
2233,74465.0,
2234,74498.33333333333,
2235,74531.66666666667,
2236,74565.0,
2237,74598.33333333334,
2238,74631.66666666667,
2239,74665.0,
2240,74698.33333333334,
2241,74731.66666666667,
2242,74765.0,
2243,74798.33333333333,
2244,74831.66666666667,
2245,74865.00000000001,
2246,74898.33333333334,
2247,74931.66666666667,
2248,74965.0,
2249,74998.33333333333,
2250,75031.66666666667,
2251,75065.0,
2252,75098.33333333334,
2253,75131.66666666667,
2254,75165.0,
2255,75198.33333333334,
2256,75231.66666666667,
2257,75265.0,
2258,75298.33333333333,
2259,75331.66666666667,
2260,75365.00000000001,
2261,75398.33333333334,
2262,75431.66666666667,
2263,75465.0,
2264,75498.33333333333,
2265,75531.66666666667,
2266,75565.00000000001,
2267,75598.33333333334,
2268,75631.66666666667,
2269,75665.0,
2270,75698.33333333334,
2271,75731.66666666667,
2272,75765.0,
2273,75798.33333333333,
2274,75831.66666666667,
2275,75865.00000000001,
2276,75898.33333333334,
2277,75931.66666666667,
2278,75965.0,
2279,75998.33333333333,
2280,76031.66666666667,
2281,76065.00000000001,
2282,76098.33333333334,
2283,76131.66666666667,
2284,76165.0,
2285,76198.33333333334,
2286,76231.66666666667,
2287,76265.0,
2288,76298.33333333333,
2289,76331.66666666667,
2290,76365.00000000001,
2291,76398.33333333334,
2292,76431.66666666667,
2293,76465.0,
2294,76498.33333333333,
2295,76531.66666666667,
2296,76565.00000000001,
2297,76598.33333333334,
2298,76631.66666666667,
2299,76665.0,
2300,76698.33333333334,
2301,76731.66666666667,
2302,76765.0,
2303,76798.33333333333,
2304,76831.66666666667,
2305,76865.00000000001,
2306,76898.33333333334,
2307,76931.66666666667,
2308,76965.0,
2309,76998.33333333333,
2310,77031.66666666667,
2311,77065.00000000001,
2312,77098.33333333334,
2313,77131.66666666667,
2314,77165.0,
2315,77198.33333333334,
2316,77231.66666666667,
2317,77265.0,
2318,77298.33333333333,
2319,77331.66666666667,
2320,77365.00000000001,
2321,77398.33333333334,
2322,77431.66666666667,
2323,77465.0,
2324,77498.33333333333,
2325,77531.66666666667,
2326,77565.00000000001,
2327,77598.33333333334,
2328,77631.66666666667,
2329,77665.0,
2330,77698.33333333334,
2331,77731.66666666667,
2332,77765.0,
2333,77798.33333333333,
2334,77831.66666666667,
2335,77865.00000000001,
2336,77898.33333333334,
2337,77931.66666666667,
2338,77965.0,
2339,77998.33333333333,
2340,78031.66666666667,
2341,78065.00000000001,
2342,78098.33333333334,
2343,78131.66666666667,
2344,78165.0,
2345,78198.33333333334,
2346,78231.66666666667,
2347,78265.0,
2348,78298.33333333333,
2349,78331.66666666667,
2350,78365.00000000001,
2351,78398.33333333334,
2352,78431.66666666667,
2353,78466.66666666667,
2354,78500.0,
2355,78533.33333333333,
2356,78566.66666666667,
2357,78600.00000000001,
2358,78633.33333333334,
2359,78666.66666666667,
2360,78700.0,
2361,78733.33333333333,
2362,78766.66666666667,
2363,78800.00000000001,
2364,78833.33333333334,
2365,78866.66666666667,
2366,78900.0,
2367,78933.33333333334,
2368,78966.66666666667,
2369,79000.0,
2370,79033.33333333333,
2371,79066.66666666667,
2372,79100.00000000001,
2373,79133.33333333334,
2374,79166.66666666667,
2375,79200.0,
2376,79233.33333333333,
2377,79266.66666666667,
2378,79300.00000000001,
2379,79333.33333333334,
2380,79366.66666666667,
2381,79400.0,
2382,79433.33333333334,
2383,79466.66666666667,
2384,79500.0,
2385,79533.33333333333,
2386,79566.66666666667,
2387,79600.00000000001,
2388,79633.33333333334,
2389,79666.66666666667,
2390,79700.0,
2391,79733.33333333333,
2392,79766.66666666667,
2393,79800.00000000001,
2394,79833.33333333334,
2395,79866.66666666667,
2396,79900.0,
2397,79933.33333333334,
2398,79966.66666666667,
2399,80000.0,
2400,80033.33333333333,
2401,80066.66666666667,
2402,80100.00000000001,
2403,80133.33333333334,
2404,80166.66666666667,
2405,80200.0,
2406,80233.33333333333,
2407,80266.66666666667,
2408,80300.00000000001,
2409,80333.33333333334,
2410,80366.66666666667,
2411,80400.0,
2412,80433.33333333334,
2413,80466.66666666667,
2414,80500.0,
2415,80533.33333333333,
2416,80566.66666666667,
2417,80600.00000000001,
2418,80633.33333333334,
2419,80666.66666666667,
2420,80700.0,
2421,80733.33333333333,
2422,80766.66666666667,
2423,80800.00000000001,
2424,80833.33333333334,
2425,80866.66666666667,
2426,80900.0,
2427,80933.33333333334,
2428,80966.66666666667,
2429,81000.0,
2430,81033.33333333333,
2431,81066.66666666667,
2432,81100.00000000001,
2433,81133.33333333334,
2434,81166.66666666667,
2435,81200.0,
2436,81233.33333333333,
2437,81266.66666666667,
2438,81300.00000000001,
2439,81333.33333333334,
2440,81366.66666666667,
2441,81400.0,
2442,81433.33333333334,
2443,81466.66666666667,
2444,81500.0,
2445,81533.33333333334,
2446,81566.66666666667,
2447,81600.00000000001,
2448,81633.33333333334,
2449,81666.66666666667,
2450,81700.0,
2451,81733.33333333333,
2452,81766.66666666667,
2453,81800.00000000001,
2454,81833.33333333334,
2455,81866.66666666667,
2456,81900.0,
2457,81933.33333333334,
2458,81966.66666666667,
2459,82000.0,
2460,82033.33333333334,
2461,82066.66666666667,
2462,82100.00000000001,
2463,82133.33333333334,
2464,82166.66666666667,
2465,82200.0,
2466,82233.33333333333,
2467,82266.66666666667,
2468,82300.00000000001,
2469,82333.33333333334,
2470,82366.66666666667,
2471,82400.0,
2472,82433.33333333334,
2473,82468.33333333333,
2474,82501.66666666667,
2475,82535.00000000001,
2476,82568.33333333334,
2477,82601.66666666667,
2478,82635.0,
2479,82668.33333333334,
2480,82701.66666666667,
2481,82735.0,
2482,82768.33333333334,
2483,82801.66666666667,
2484,82835.00000000001,
2485,82868.33333333334,
2486,82901.66666666667,
2487,82935.0,
2488,82968.33333333333,
2489,83001.66666666667,
2490,83035.00000000001,
2491,83068.33333333334,
2492,83101.66666666667,
2493,83135.0,
2494,83168.33333333334,
2495,83201.66666666667,
2496,83235.0,
2497,83268.33333333334,
2498,83301.66666666667,
2499,83335.00000000001,
2500,83368.33333333334,
2501,83401.66666666667,
2502,83435.0,
2503,83468.33333333333,
2504,83501.66666666667,
2505,83535.00000000001,
2506,83568.33333333334,
2507,83601.66666666667,
2508,83635.0,
2509,83668.33333333334,
2510,83701.66666666667,
2511,83735.0,
2512,83768.33333333334,
2513,83801.66666666667,
2514,83835.00000000001,
2515,83868.33333333334,
2516,83901.66666666667,
2517,83935.0,
2518,83968.33333333333,
2519,84001.66666666667,
2520,84035.00000000001,
2521,84068.33333333334,
2522,84101.66666666667,
2523,84135.0,
2524,84168.33333333334,
2525,84201.66666666667,
2526,84235.0,
2527,84268.33333333334,
2528,84301.66666666667,
2529,84335.00000000001,
2530,84368.33333333334,
